x,y,z,class
12.98348618,-2.16378760,58.97396469,2
49.18502426,5.50405836,0.00000000,3
6.48769999,25.19583511,43.15217209,1
-0.45804805,2.63990140,90.61268616,1
-8.82545757,0.00686129,-0.16346335,1
2.07606792,-15.21476555,94.39955139,1
14.01710129,-20.60485649,0.00000000,3
51.50687790,-19.80618286,0.00000000,3
18.56352615,24.63155937,-0.16346335,1
18.80884171,32.32175446,0.00000000,3
1.49132705,-1.80615175,2.88262653,1
36.99601364,13.63381195,44.21390533,3
-16.74919701,14.87752438,0.00000000,3
27.61139297,17.78720093,0.00000000,1
-13.87767887,-15.91995525,59.84881973,1
41.33133698,11.92943001,50.91226196,3
4.63509130,-13.88056564,88.04693604,1
10.18795490,-16.73236656,3.02530813,1
13.34185982,2.93430805,49.70992279,2
3.61184955,-10.69699287,78.82712555,1
-8.50539303,-1.81610262,21.12182617,1
34.58605957,13.69751549,0.00000000,3
-2.82279968,-10.95030212,24.45007706,1
14.89694118,6.71169186,33.21224213,1
-51.34737778,14.85245514,0.00000000,3
-4.74280643,29.50479507,17.65391159,1
-7.36819077,21.62954903,41.60006714,1
60.82693100,28.96951294,35.81187439,3
10.42933846,-6.98483944,47.99128723,2
3.82062507,16.77853775,-0.16346335,1
13.55777264,-4.98751068,55.72381973,2
1.07332420,-10.93198586,96.36200714,1
50.18708038,2.23597813,35.81187439,3
71.61677551,10.90779114,35.81187439,3
34.61787033,25.72163963,35.81187439,3
19.77991867,9.32441521,1.18522525,1
-0.43970814,-13.11067867,0.00000000,1
2.75326347,-8.79982662,18.12190819,1
5.68129730,-5.01080751,99.96838379,1
-14.69764328,-11.62871552,68.03741455,1
-6.93307304,19.99895287,47.10279083,1
10.81271267,19.02553558,46.72975540,1
-4.96150684,26.68359375,22.93680954,1
19.80929184,2.75227332,24.82663536,1
58.93055344,12.20617676,35.81187439,3
-13.47922516,-4.12790537,89.37701416,1
35.69985962,-21.38824081,0.00000000,3
59.21097565,-15.76066971,0.00000000,3
-19.72844505,15.16773129,0.00000000,3
7.74252605,-3.53379321,19.39850426,1
-8.23530197,-19.37666321,84.23938751,1
21.07254028,2.78610682,18.50049019,1
-25.09406662,-0.48134875,0.00000000,3
-7.77301025,21.15206146,31.30325890,1
45.10026550,9.58909416,0.00000000,3
-28.82159996,-37.00190735,0.00000000,3
-17.78457451,3.56166315,59.29135513,1
-23.06774330,49.12767792,0.00000000,3
20.55077362,51.46761322,0.00000000,3
-12.33143330,-10.71522522,-0.16346335,1
-20.23383713,34.88335037,0.00000000,3
-4.11780357,-11.59619617,96.79610443,1
45.83955383,35.61630249,41.91645050,3
52.48043442,39.59289551,37.24312592,3
19.04953575,24.34993744,8.14222336,1
2.72385788,11.70218849,-0.15308070,1
7.98364067,30.08130074,24.72657394,1
-1.82058561,-12.45040798,-0.16346335,1
38.48827744,47.84059143,0.00000000,3
36.38208771,46.97506332,0.00000000,3
12.39127636,28.97373009,19.31420517,1
54.77706146,28.48870850,59.43092728,3
41.38943481,35.10562515,38.18837738,3
-18.23562050,49.56888580,0.00000000,3
-11.03251171,-13.05701733,78.85133362,1
33.63050079,12.07039261,36.82949066,3
12.87934494,-2.86687326,0.00000000,3
33.73860168,12.28662872,37.16352844,3
-41.71610260,28.65023994,0.00000000,3
2.85177994,14.13940048,-0.16346335,1
-17.90287399,-5.09778929,66.06542206,1
-12.24287319,-17.24047470,99.97943115,1
37.72567749,30.84834671,35.81187439,3
8.97435474,-5.38870382,-0.16346335,1
-24.37464905,3.65552187,0.00000000,3
50.62924194,24.35125732,0.00000000,3
-26.68109322,-54.55274963,0.00000000,3
-8.21303654,6.21635866,0.00000000,1
-40.83425522,-5.99186468,0.00000000,3
-20.60429573,3.71815205,0.00000000,3
5.88084841,-10.20172691,64.10908508,1
35.18533707,-38.41690063,0.00000000,3
58.58098602,34.86384201,45.23437500,3
38.71982193,20.44492340,49.05595398,3
-17.85056877,-26.80629158,0.00000000,3
13.85986137,28.95468521,8.94284439,1
-12.47718811,-48.01612854,0.00000000,3
-6.07738304,-18.70535469,67.95643616,1
6.50526619,-3.80757070,28.07671165,1
57.34872055,7.59361506,55.39852142,3
-24.77778816,-37.77310562,0.00000000,3
-8.59863567,-15.19641209,101.58878326,1
-25.46951103,-7.17310381,0.00000000,3
-59.89545441,-19.05156517,0.00000000,3
15.96767616,20.32975578,30.36736488,1
57.93777847,-7.60367775,0.00000000,3
3.28258681,2.36978006,87.14319611,1
12.49053764,1.43123531,44.46319580,2
59.39128494,-56.93634796,0.00000000,3
2.19822884,-18.78519821,60.23174667,1
4.98510170,14.52162838,55.09111786,1
-46.11724091,-27.35198021,0.00000000,3
-56.51647186,58.22456360,0.00000000,3
23.03813171,14.35924435,5.65206957,1
-3.99448156,22.11611176,46.90654373,1
33.33560181,-32.93223572,0.00000000,3
-4.57698154,-8.73842430,19.04597282,1
8.74193287,3.33228779,4.22987747,1
2.36972880,-3.95348215,3.39641428,1
-1.92865682,-11.85483837,96.73540497,1
4.93496037,-8.75970936,25.05013847,1
-8.52546120,-17.04470634,46.43947601,1
-35.47856522,-46.32583618,0.00000000,3
17.91802025,25.16040993,-0.16346335,1
32.63338852,-17.28588295,0.00000000,3
-0.74337268,9.61161518,3.31434774,1
49.42464066,1.91933286,44.26454163,3
0.51074022,32.15143585,5.19395304,1
13.95656395,-16.00060081,3.82917309,1
12.44448662,-3.96378279,17.10060120,1
-16.42607498,42.68915558,0.00000000,3
-45.10996628,30.56343269,0.00000000,3
16.09385681,-57.93498230,0.00000000,3
18.49318886,14.95735264,-0.16346335,1
-9.70798302,-2.24118948,92.91589355,1
21.67487717,41.87491226,0.00000000,3
-17.21267509,-45.40948105,0.00000000,3
66.15261078,34.54425812,38.56460190,3
58.37829590,-0.79445148,38.66645813,3
-13.64539433,11.80342579,47.45424271,1
28.65565491,-3.07469559,-0.16346335,1
61.34393311,34.14833832,44.48944855,3
2.57435417,-18.02929306,62.63379288,1
32.66158295,16.94490623,0.00000000,3
-4.49086094,-16.17300415,96.79283142,1
-59.55575943,-14.56088257,0.00000000,3
-6.87687731,5.44021702,14.48129463,1
55.84753418,9.57783604,60.09021759,3
4.04707479,7.37145138,4.33986473,1
71.69913483,24.87375259,40.68744278,3
-0.21605749,-7.25946283,9.68522644,1
62.73430252,6.87621880,48.94156265,3
0.70984775,28.53666687,33.79291916,1
6.41697359,-18.03024483,81.59416962,1
21.10718346,19.42703629,0.00000000,1
28.02693939,2.25399065,-0.16346335,1
2.68506122,8.57667637,0.00000000,3
4.23706532,-3.41312838,24.69938660,1
-18.23282433,-8.31824684,45.87597275,1
21.27547073,20.90893745,11.92256737,1
-7.10208607,-11.53625298,5.30977678,1
-25.50484467,25.49991035,0.00000000,3
-0.29704866,-14.25763702,38.26577377,1
17.68088722,25.91741180,10.06981850,1
-10.86548424,-1.06686461,90.52156830,1
18.56369781,22.40522957,-0.16346335,1
-11.00116348,-9.32842827,95.58468628,1
9.84220886,0.81151235,8.37521362,1
20.07889938,14.91471004,23.31813431,1
30.46683502,-0.57220143,-0.16346335,1
41.41978836,15.81626225,53.99464035,3
-19.51032257,-6.78833675,2.04937267,1
-5.07851315,-20.03359032,50.15931702,1
3.68803453,-24.44324493,0.00000000,3
-12.96601295,32.87331772,0.00000000,3
8.24231148,17.23711014,50.91570282,1
-14.88048172,-11.28548527,43.16623306,1
45.53011322,23.27231598,35.81187439,3
4.36866570,11.86395454,57.40594864,2
10.84978867,-9.17926979,54.33166885,2
-2.19498610,-14.54134083,96.12278748,1
50.43037033,12.37226677,35.81187439,3
-2.23369265,-8.33806992,2.32208967,1
50.89258957,0.55144650,42.12685394,3
19.59564590,5.94901228,3.26726723,1
-6.16007280,27.37111855,2.45812464,1
55.98521423,18.58935356,0.00000000,3
50.58284760,33.22753143,0.00000000,3
-59.32153702,44.03467941,0.00000000,3
-11.69905090,-13.16296196,73.54776764,1
-53.44499969,-17.19553185,0.00000000,3
-9.08800602,-16.71908569,46.03188324,1
4.04456091,-7.00777960,20.92969894,1
-8.45729446,-22.11002731,0.00000000,3
49.05084229,28.69034004,35.81187439,3
52.68401718,-40.99843979,0.00000000,3
-5.82678556,23.03561401,41.31742477,1
28.94580078,29.78123283,0.00000000,3
17.12167358,24.48670197,19.35729980,1
-7.55134439,0.87314105,2.48417044,1
51.94913483,-47.11037445,0.00000000,3
64.35897827,37.01398468,35.81187439,3
50.72439957,19.22869682,0.00000000,3
-32.97838211,-13.79623127,0.00000000,3
18.62625122,22.71206665,17.94206047,1
-54.43787766,-12.40765381,0.00000000,3
-52.85296631,-26.35640717,0.00000000,3
51.12255096,-35.99512863,0.00000000,3
4.97652817,-3.56122494,68.06906891,1
12.39406490,5.69870090,53.98918152,2
-20.24867821,-5.13819218,49.86150742,1
4.65904665,-18.88153267,79.78147888,1
-43.25876236,-16.22988892,0.00000000,3
5.05744123,-13.38746643,93.44449615,1
-11.35927391,9.60577965,-0.16346335,1
5.77680063,-6.70750475,26.04564857,1
-5.43754864,31.64042091,0.00000000,3
19.47794914,1.55892551,24.87332726,1
24.74477386,16.98109436,-0.16346335,1
58.16399765,-58.62337112,0.00000000,3
71.34663391,17.87848282,35.81187439,3
-51.37603760,-4.21120071,0.00000000,3
-18.83292007,54.12559128,0.00000000,3
7.98140287,-2.90243673,64.10105896,2
0.22103655,-0.46181500,19.90030861,1
-2.58657193,-20.78831673,58.04343414,1
-14.47346973,-7.23985910,3.31591940,1
-0.83130109,-8.92325783,4.26420641,1
-52.44166183,54.80369949,0.00000000,3
-20.31513596,-1.49665618,55.88510132,1
-14.82996178,-8.96923256,86.69203186,1
-48.58852005,-46.95601654,0.00000000,3
71.79579163,20.07452965,42.40390015,3
-15.98878956,33.06511688,0.00000000,3
3.93761396,1.80491877,83.87695312,1
29.70176506,-13.24763489,0.54927683,1
30.49690437,11.12504864,1.72733212,1
-21.56462288,17.69178009,0.00000000,3
2.07373142,59.39546967,0.00000000,3
11.61927319,-29.70349503,0.00000000,3
-3.51977730,20.41739273,0.00000000,1
15.02769566,22.31671524,32.92848206,1
58.15409470,35.08465576,45.05876541,3
4.89789581,-41.31250763,0.00000000,3
23.33259201,-59.52640915,0.00000000,3
24.87398720,27.31909370,0.00000000,3
6.47578669,-4.12251425,27.91888618,1
-13.74117184,-4.24893904,23.25811195,1
-25.17861557,-2.14654589,0.00000000,3
9.56712055,0.10138954,9.38398170,1
4.79396629,3.97783017,3.00189066,1
11.47602844,7.24177313,54.34789658,2
15.94359970,-17.23835373,-0.16346335,1
15.86458302,-1.17542017,30.10453987,1
8.48027992,-11.38872814,85.23890686,1
8.34261894,-3.87657309,17.93313789,1
3.03585720,-36.12604523,0.00000000,3
-43.53785324,-46.20084763,0.00000000,3
-53.07755661,41.69716644,0.00000000,3
12.91793919,2.92712975,5.02432775,1
2.27657604,3.29841661,66.95422363,1
-57.35940170,-13.92214298,0.00000000,3
34.96662521,-54.36977386,0.00000000,3
16.94495201,-15.49938488,-0.16346335,1
-33.70708847,-39.68191147,0.00000000,3
-30.51912117,-23.60920334,0.00000000,3
-14.91357994,-9.36277485,39.93703461,1
46.56628418,-11.03312778,0.00000000,3
-7.49972486,5.79310703,13.10058594,1
-6.58965731,-16.43096924,94.91763306,1
-6.65657759,22.52395058,40.42232132,1
16.53992081,8.90167427,0.00000000,1
25.20565796,56.94479370,0.00000000,3
-54.11273956,32.45257187,0.00000000,3
-10.88948822,-15.14564419,0.53621554,1
6.36156893,7.00676298,5.31417465,1
6.55897045,21.45619774,0.00000000,1
4.97961044,15.68593025,54.24269485,1
-24.03927422,58.77743149,0.00000000,3
10.29216766,8.70607376,55.48474503,2
-13.75307941,8.63888073,35.68845367,1
50.07445908,35.11648560,45.62494659,3
72.99027252,23.02399635,39.28350067,3
-13.51600742,-4.20858526,22.10158730,1
-13.22487354,10.51020813,51.58509827,1
70.85240173,30.87845230,36.82718658,3
8.23168755,11.46928120,55.29940033,2
4.67449617,-5.28007793,23.50646019,1
-17.14574242,13.19621849,27.79038620,1
-1.86878979,29.63557053,20.35833931,1
-8.38902283,9.45162678,59.86460114,1
17.88874626,7.70216894,1.00802302,1
-13.99501324,20.82113075,10.70888901,1
6.30209970,-2.16601539,20.06061935,1
6.59334183,14.67663479,53.97650909,1
-4.74232578,11.43864632,0.00000000,1
24.21572876,6.29003620,0.00000000,3
2.64524126,18.42328835,53.00617981,1
-31.20726585,36.31969452,0.00000000,3
-10.47946453,23.83030701,23.39785004,1
-59.75041962,-15.99539471,0.00000000,3
59.11182404,5.67060280,50.63240814,3
-11.41774464,2.91049266,4.08738613,1
-53.20612717,57.97015762,0.00000000,3
-16.01051521,6.33463717,53.82238007,1
-3.63274097,12.33979702,-0.16346335,1
10.40308762,35.78038788,0.00000000,3
-17.40344429,4.89063406,52.01392365,1
8.95617485,-8.53158760,85.17448425,1
1.65925241,7.22092438,4.95058680,1
-2.98132443,-17.85077095,94.50614929,1
-7.74896622,-4.25320816,95.30261993,1
39.83179855,3.92607260,38.51041412,3
-27.52920151,-17.23884392,0.00000000,3
-14.15843105,54.71945190,0.00000000,3
-15.81334686,3.68045092,2.01789474,1
-16.58234024,5.65338087,0.00000000,1
-35.20985794,-53.33381653,0.00000000,3
10.93733501,-4.81673717,24.12679482,1
-3.26889420,31.04362869,13.82795525,1
-1.71849895,31.84883690,11.74118233,1
-13.88482666,-2.86961293,87.08036804,1
9.42478371,-24.62981224,0.00000000,3
45.78947067,30.84414864,50.32705307,3
-32.64567947,-25.71409035,0.00000000,3
-6.20812559,6.23220444,12.68413544,1
5.28920174,-0.39970940,96.66161346,1
-18.81858826,-9.09680748,-0.16346335,1
4.27264452,-1.84773159,-0.16346645,1
37.09408569,11.18184471,42.69403458,3
-10.94443512,48.00310135,0.00000000,3
-3.80892611,-20.67491913,60.49441910,1
16.18017578,30.75815964,0.00000000,1
-4.42787552,-10.65873337,17.91101837,1
54.62630844,16.96902084,74.90684509,3
-8.38666916,0.91539556,23.59731102,1
21.87274551,19.84776306,3.65667772,1
3.26007271,32.33188248,2.59990454,1
18.72116852,10.27566910,-0.15025735,1
-0.38632122,-14.46561050,0.00000000,1
64.19145203,14.57932663,35.81187439,3
-5.33519459,-13.88158417,97.93867493,1
-57.78030014,-42.29501724,0.00000000,3
6.31300449,-8.90466213,2.17235041,1
6.82636690,12.61840820,55.51184845,2
61.41322708,25.31225967,35.81187439,3
27.64213943,15.15513897,3.37069273,1
57.52848434,23.17340088,0.00000000,3
4.76871157,-10.26168823,-0.16346335,1
57.73963165,-21.34811401,0.00000000,3
-17.09178352,-1.69647145,68.21714783,1
-60.68065262,-5.92492104,0.00000000,3
-39.83919144,-38.47735977,0.00000000,3
-3.96016502,-12.85175991,0.00000000,1
26.80252647,2.59907675,0.00000000,1
-27.12287903,-43.67499542,0.00000000,3
-3.78517294,25.00420380,39.36347580,1
-12.35608768,-14.89305496,100.05580139,1
-15.94921589,-4.77910519,3.10328150,1
13.98737717,5.48344469,36.49384689,1
15.19138241,28.02695656,8.74080849,1
1.89007843,1.89457405,75.56622314,1
3.01670146,28.92453384,34.73527527,1
-9.10169983,-13.43941212,95.89584351,1
25.45851898,11.34770489,-0.16346264,1
-6.46282291,-52.58896255,0.00000000,3
-28.13485718,-35.58700943,0.00000000,3
25.35361862,15.77880859,0.00000000,1
-3.48209023,-11.49130058,34.44135666,1
64.05724335,15.96563053,57.30510712,3
16.37829781,18.60320282,29.14295959,1
60.84653854,31.58263206,49.50806046,3
-22.55451775,-44.29095840,0.00000000,3
-4.02285814,-36.10980225,0.00000000,3
32.54764175,20.15238762,0.00000000,3
24.35108185,-37.01683426,0.00000000,3
-15.47847176,16.26984596,27.92332649,1
23.59767532,47.19238281,0.00000000,3
-36.88140869,50.82917404,0.00000000,3
-0.50659698,-19.35796547,64.26728058,1
18.67464447,-26.43231773,0.00000000,3
-50.98638153,46.02166748,0.00000000,3
-46.36373138,6.70227909,0.00000000,3
44.30804062,51.48120499,0.00000000,3
-15.82839108,52.09814835,0.00000000,3
38.45438385,-25.91166878,0.00000000,3
-43.92717361,32.11562347,0.00000000,3
-5.75565147,39.47720718,0.00000000,3
39.62132263,24.86054230,35.81187439,3
-8.44454956,-16.18387413,2.67082882,1
-11.11920929,16.75166512,0.00000000,3
60.76489639,37.90757751,35.81187439,3
28.54116440,31.24035835,0.00000000,3
27.45920181,9.89647198,3.89038134,1
-16.99159622,14.97929478,14.52360344,1
-19.31944656,-10.09519863,53.01922607,1
5.56015825,31.94557953,15.74631500,1
-14.07095814,0.62554228,15.84021187,1
-7.93450451,19.08798409,-0.16346335,1
39.59108353,-14.80726242,0.00000000,3
7.55950165,-9.13492203,91.66668701,1
50.23597336,2.76423216,46.36271667,3
-57.39809799,-23.94601250,0.00000000,3
22.09201813,6.77573538,18.77807426,1
-4.77981758,21.09139252,0.00000000,1
-35.20852280,-36.02861404,0.00000000,3
-30.76505470,-22.40612030,0.00000000,3
11.89466381,54.11439514,0.00000000,3
-13.61666584,-16.50898170,92.46199799,1
47.44139481,38.17142105,38.21380234,3
-6.71329498,5.68805027,13.89298248,1
10.36299419,1.72996116,61.48681259,2
16.34608841,21.53788948,25.93856430,1
-3.77007532,25.91155243,32.72800446,1
12.32811642,0.79519278,0.00000000,1
20.69869614,22.10976982,10.47641563,1
-3.25756121,-15.86376476,78.86694336,1
-9.42375755,27.46113777,13.40383911,1
-10.38061237,26.77055550,12.04515648,1
13.91132355,28.79823303,12.77051544,1
60.04760742,25.05596542,61.03569412,3
32.20741653,24.71105385,0.00000000,3
3.22499323,-3.45863962,100.21160126,1
-33.05064011,15.41955566,0.00000000,3
24.59340668,34.81328583,0.00000000,3
-13.26631832,-5.53852797,29.59171486,1
-28.93800354,-4.76854086,0.00000000,3
41.22210312,-5.53303289,0.00000000,3
-14.94068146,8.74003506,31.04494667,1
-28.08001518,-32.73736191,0.00000000,3
-10.81106091,16.78417969,35.89566422,1
17.37087822,-49.88879013,0.00000000,3
-3.77464676,-11.98963261,15.56386375,1
54.59375381,20.24758148,35.81187439,3
-14.31621552,-15.47911358,58.52581787,1
-4.46330070,20.31335449,-0.16346335,1
16.06451416,6.32834959,0.75947142,1
12.76988411,28.84465599,18.66059685,1
14.64983559,23.65189362,31.56727028,1
-60.35715866,-16.70849228,0.00000000,3
-48.03025055,-12.53579235,0.00000000,3
-2.67563438,31.50658226,11.94670677,1
9.27047729,-4.41645098,62.90874863,2
33.99421310,14.19569683,35.81187439,3
-19.70627594,0.68407536,51.33355713,1
15.60434246,9.96173286,31.91387367,1
-19.32339096,1.15291739,57.56213379,1
15.19084740,8.05333138,38.14580154,1
21.76216125,55.88806152,0.00000000,3
-5.40709925,6.80336714,67.88044739,1
-11.95061588,-14.98083496,100.86932373,1
-17.65630150,12.74367809,26.66294670,1
-27.51694679,24.97800446,0.00000000,3
-6.28594732,51.14582062,0.00000000,3
-0.10749607,21.42518234,0.00000000,1
50.59506989,-53.14134598,0.00000000,3
-58.19621658,42.65021896,0.00000000,3
-11.84674263,21.64859200,25.55451202,1
11.34266472,9.14084435,49.94908905,1
3.51241136,-12.54954243,68.13975525,1
-19.25972557,-0.02445334,60.35094833,1
7.13528109,33.09289932,0.71975350,1
-15.87830639,16.46365929,11.73010063,1
13.31975460,-5.54104042,55.65051651,2
51.63630676,56.69413757,0.00000000,3
-4.12608337,4.88132143,79.45207214,1
53.15132904,-2.15285301,0.00000000,3
5.90423584,-0.72875726,0.00000000,1
-48.57191467,-16.52209663,0.00000000,3
-49.55886459,-42.75750732,0.00000000,3
29.99959946,-0.33477429,-0.16346335,1
6.09853268,-0.21801159,92.84058380,1
-1.19037735,-11.12793922,-0.16346335,1
14.82160950,-0.22708827,8.87416649,1
-3.84535980,-18.22294235,80.72784424,1
10.65013313,-10.50700283,0.45035601,1
2.00566530,39.83157730,0.00000000,3
27.55678558,-40.54279327,0.00000000,3
28.91751671,-14.72434616,0.00000000,3
15.64919090,9.83118248,36.49691010,1
-7.42882919,-36.59023285,0.00000000,3
-11.95467281,25.19372177,14.12119865,1
-9.08165550,-19.14357567,59.45093918,1
19.99921989,-14.91345787,0.00000000,1
59.06098175,26.62430000,59.90955353,3
-53.56344223,-51.15217590,0.00000000,3
-45.07815552,-40.53014374,0.00000000,3
13.89960766,1.75556469,50.61351013,2
38.11130905,37.47251129,0.00000000,3
-57.36875916,-59.67749023,0.00000000,3
37.95000839,18.61638641,47.81479263,3
50.28238678,17.49021339,35.81187439,3
30.78020859,50.40126038,0.00000000,3
-11.06699562,25.37089348,0.00000000,3
-54.02427673,-47.38575363,0.00000000,3
40.40248108,10.39508057,0.00000000,3
-12.22127342,-14.46338749,99.75628662,1
32.08828735,5.73863363,0.30830669,1
6.45612240,20.77808952,0.00000000,1
-17.02435493,-8.99444771,65.32121277,1
1.57068992,-11.77142143,0.00000000,3
-7.74222422,11.41491699,0.00000000,1
2.89079070,-12.11235428,33.79293442,1
5.97716570,-5.16418695,26.47850418,1
21.51712990,24.59984398,3.58917522,1
62.52155304,0.30684179,35.81187439,3
-6.02094889,13.50553894,-0.16346335,1
-13.02384853,14.52816296,41.77592468,1
58.14619446,-9.65006828,0.00000000,3
-15.85832882,7.78646088,14.66084099,1
-31.46205902,40.29985428,0.00000000,3
39.99111938,13.80738354,50.07517242,3
-3.79628992,-20.65528679,84.39719391,1
8.78208733,29.21789360,28.79322624,1
-15.98097801,-38.84455109,0.00000000,3
-1.27914250,28.22555351,27.85171890,1
3.21013522,13.16809177,0.00000000,1
56.67001724,10.38331032,61.15944290,3
7.78493118,-6.66610813,31.54430962,1
-31.55684662,-27.03849030,0.00000000,3
24.26275826,20.35399628,3.71367788,1
-4.12430763,-9.96691036,33.58245468,1
30.48155975,4.35904598,0.00000000,1
-49.06674957,53.90903473,0.00000000,3
4.72866726,1.84235299,92.96987915,1
-12.32482815,11.78012657,-0.16346335,1
-0.46446013,-41.69010544,0.00000000,3
-30.93132591,33.37266541,0.00000000,3
50.43819809,11.19645309,62.69702911,3
43.20037079,59.63733673,0.00000000,3
1.20256412,13.11745739,57.12593842,1
58.23080063,29.79453278,35.81187439,3
35.37818909,15.34602547,35.81187439,3
4.60223389,5.84319592,1.00723743,1
27.47598267,-0.98713928,2.92570066,1
13.31540680,14.77575397,-0.16346335,1
4.01943254,-5.79281330,77.25587463,1
50.95337296,-24.50976372,0.00000000,3
4.75561714,44.08969879,0.00000000,3
55.96866989,56.58266830,0.00000000,3
33.90328979,24.47076416,35.81187439,3
7.15322161,-8.50541306,92.22376251,1
-13.69153881,7.73094606,-0.16346335,1
-11.91081238,17.12692070,40.45278168,1
31.01725578,-48.34821701,0.00000000,3
58.54634857,0.93743950,41.89908981,3
-14.91450977,1.80885530,70.84597778,1
-31.56761742,-52.62681198,0.00000000,3
-30.09518242,-32.76692581,0.00000000,3
1.46298063,-16.82489967,79.23693085,1
34.28895187,23.08831787,0.00000000,3
-3.81473875,-8.78513432,26.06243324,1
6.65827227,-25.25006104,0.00000000,3
13.66892815,28.12369537,0.00000000,1
18.01228333,39.90565109,0.00000000,3
47.95465469,34.05479050,46.43009186,3
