x,y,z,class
102.85575104,3.84663534,20.35322380,1
42.65425491,-62.71352386,1.78790033,1
93.63173676,-66.70351410,5.92643309,1
-65.84768677,-78.14842224,29.26802063,1
112.57093811,-43.71144485,11.39641190,1
-76.54502106,30.64400291,-1.20671296,1
73.59795380,152.12126160,3.08493924,3
63.03015137,72.55848694,35.42340469,2
6.74510574,-65.94868469,0.28272861,1
-74.11561584,-180.26248169,-3.10663795,3
-42.86986542,174.36555481,-1.79693770,3
96.23672485,48.29456329,15.17352962,1
155.09175110,170.72030640,6.50084257,3
-50.49435043,57.47834778,29.91157341,1
163.73562622,-18.73380089,6.86316013,3
132.25357056,-74.66539001,5.54355478,3
-30.20255852,144.83477783,-1.26597381,3
-17.54606819,-6.04299450,-0.73546284,1
-101.91131592,38.85121155,-4.27172565,1
-62.94432068,27.65922546,-2.63838077,1
-102.06288910,-18.40236855,14.14007378,1
-107.86689758,-49.98797989,-4.52136040,3
-100.70658112,32.94431686,-2.21947145,1
85.62088776,94.74150848,23.47999763,1
101.84870148,-35.83094788,4.26910067,1
99.51386261,-47.35831833,36.19933319,1
-145.51765442,37.87117386,-6.09953403,3
-147.68840027,-32.20194626,-6.19052267,3
81.18487549,122.10587311,3.40295362,3
-145.68659973,19.41732025,-6.10661459,3
109.01614380,-50.29838562,6.57128859,1
-11.25789070,-46.69145966,29.85471916,1
10.90967751,85.25090027,16.71251106,1
14.12423134,-13.22659206,2.59378910,1
45.12026215,-43.78390121,1.89126587,1
-57.58907700,47.01557159,-0.41215378,1
32.09172058,87.36510468,6.50142622,1
-180.45706177,-74.84783173,-7.56405687,3
-102.13072205,-0.01638508,-2.27916551,1
139.75671387,-37.74593735,5.85805750,3
48.12578201,-58.37230682,2.01724529,1
-143.33981323,162.14193726,-6.00824642,3
-84.79331970,-67.52033234,-3.55420542,1
59.21372223,4.55133152,2.48200870,1
50.59573746,65.85149384,30.02035522,1
-35.72409821,-113.46771240,-1.49741495,3
48.29636765,-32.98559952,4.02615213,1
-24.91758728,79.76314545,18.70953560,1
42.50392914,84.61038208,1.78159893,1
55.79850769,164.67060852,2.33885598,3
-71.94202423,181.77648926,-3.01552939,3
-153.97874451,168.46823120,-6.45418978,3
37.30290985,52.76480484,31.89019775,1
208.24884033,-130.42651367,8.72898102,3
3.63022041,-82.90741730,0.55910432,1
108.62779236,-21.42273712,23.68565178,1
91.95534515,-66.18287659,34.18101883,1
-92.08508301,-70.77542877,28.16825294,1
-173.64198303,143.75881958,-7.27839518,3
127.89308167,-163.90547180,5.36078024,3
57.52496719,-42.61692429,2.41122270,1
24.41203117,45.90334320,3.02501321,1
57.23970795,203.50431824,2.39926553,3
71.15826416,-22.41956329,2.98267770,1
-52.94128418,178.38171387,-2.21909261,3
167.76937866,-30.47433662,7.03223944,3
117.90505219,72.58312988,4.94212055,3
22.34272003,87.07336426,27.14385986,1
60.96351624,59.06758118,4.55710983,1
-51.60385895,18.74067879,-2.16303277,1
-206.97622681,124.61730194,-8.67563820,3
-143.55055237,-174.45991516,-6.01708078,3
129.62902832,77.49452972,5.43354416,3
-94.80743408,102.72397614,-3.97395825,3
56.15218353,178.19079590,2.35368061,3
-68.61977386,-35.34477234,-2.87627339,1
-92.78027344,-112.58063507,-3.88898730,3
36.36338425,5.51333809,1.52421129,1
-88.82999420,50.66865158,-1.72165084,1
-206.61381531,142.28900146,-8.66044712,3
108.61095428,-20.67313004,21.33665657,1
-121.66821289,-38.02039337,-5.09985781,3
-3.17520618,-147.18130493,-0.13309211,3
52.16669083,55.48389053,30.60062218,1
50.89814377,65.76446533,23.14249039,1
-47.16933060,136.59829712,-1.97715485,3
129.48344421,123.95245361,5.42744112,3
104.86492920,-9.46591949,21.26723862,1
-49.38787460,184.78665161,-2.07014775,3
-138.32383728,-216.66531372,-5.79799604,3
66.01873779,22.36496925,4.76900482,1
40.41625595,4.00810528,1.69409215,1
-127.03977966,-73.52981567,-5.32501221,3
10.25861073,35.13227081,0.43000096,1
-49.07131958,-91.00814056,-0.89689308,1
-27.14031219,49.47636414,0.89997810,1
-28.39384842,-25.25571442,-1.19015932,1
102.36202240,-105.14204407,4.29061747,3
-110.60586548,173.71049500,-4.63616705,3
-66.09822083,5.26655197,-0.76882380,1
-39.61862183,52.18557739,-1.66065848,1
-101.74672699,-33.18125153,12.50838089,1
155.57548523,138.67785645,6.52111816,3
-54.82328415,-57.27628326,-0.29622248,1
-59.67673111,38.20439148,27.82518959,1
109.69830322,130.43894958,4.59812546,3
-32.85491562,-83.76796722,-1.37715018,1
32.65945435,-133.00527954,1.36895716,3
129.66412354,-99.08194733,5.43501520,3
27.46035576,-7.97422218,1.15103102,1
107.79837799,-11.56543255,7.30391264,1
-105.66574860,6.46580887,8.84607220,1
115.92597961,-130.71920776,4.85916567,3
-111.42986298,-43.58622742,-4.67070580,3
70.81266785,0.30158138,2.96819115,1
-18.54765892,29.36042976,-0.77744555,1
81.15358734,72.44927979,5.40339804,1
53.35031891,76.91714478,2.23623753,1
11.31918526,68.91270447,14.62162590,1
-168.54693604,104.75569916,-7.06483078,3
57.25519562,123.92419434,2.39991450,3
44.65122986,-105.52462006,1.87160575,3
3.13589168,32.64946747,0.13144433,1
-53.46527863,-59.09954071,24.75962639,1
-46.60128784,47.20176697,0.04841156,1
147.17512512,-41.48751831,6.16900778,3
-65.28112793,-55.14408493,-2.73633051,1
-28.49709511,-52.19326019,29.13211823,1
-178.13256836,85.51262665,-7.46662331,3
67.50716400,-44.18675995,30.33824158,1
47.50241089,74.83348083,1.99111605,1
-135.97204590,-78.80096436,-5.69941807,3
116.35125732,-37.18000412,4.87699175,3
89.88174438,-75.83283234,3.76749253,3
-49.56027603,-141.63011169,-2.07737327,3
28.92429352,78.23276520,33.24049377,1
38.50867081,-115.10581207,1.61413348,3
90.57317352,-27.93371201,3.79647446,1
6.09176111,-159.30084229,0.25534296,3
9.17819786,81.56121826,19.28881836,1
-37.25883102,69.57316589,-1.56174517,1
124.11299133,-172.93807983,5.20233345,3
-103.64025879,-35.19954681,-4.34419632,3
-193.57658386,137.98814392,-8.11397552,3
47.31645584,15.75460243,1.98332167,1
-89.87847900,-95.47116089,6.24010277,1
67.66896820,-54.45395660,34.86452103,1
141.19012451,194.30969238,5.91813946,3
1.40479898,-70.60361481,0.05888376,1
30.71480370,10.53392124,3.28920102,1
-50.20453262,-62.90213013,29.92372131,1
39.47655487,37.83559036,3.65645957,1
-130.50051880,-128.77972412,-5.47007370,3
30.24468231,-59.53510666,1.26773930,1
-76.89101410,164.82383728,-3.22297215,3
-136.70915222,-33.08656693,-5.73031521,3
98.39492798,25.15368271,4.12433195,1
13.55039883,-53.31847000,0.56797999,1
106.12071991,-25.01543617,4.44816780,1
11.88586617,-69.37299347,0.49820927,1
-43.06427765,76.85451508,-0.33078620,1
-56.77521515,-161.25805664,-2.37979579,3
-151.39472961,107.96623230,-6.34587765,3
157.08934021,-52.91636658,6.58457375,3
-58.60408020,-179.69647217,-2.45645452,3
-69.64762115,51.25361633,-2.91935682,1
-114.93132782,63.04581833,22.28983879,1
51.55162811,-176.10906982,2.16084361,3
-36.38926697,-34.22747421,-1.52529621,1
-107.46752930,-109.75714874,-4.50461960,3
49.84125900,-59.32249832,4.09090805,1
10.48364925,63.25171280,19.08926010,1
-90.49163818,-92.59414673,28.23504257,1
21.29484177,84.86552429,23.49503136,1
-123.20378113,93.67603302,-5.16422319,3
-69.53327942,71.08645630,29.11353683,1
-67.94869232,36.33480453,20.11922646,1
-25.28765297,19.85243034,-1.05995989,1
145.54634094,-100.55551910,6.10073519,3
-66.38770294,173.05091858,-2.78271389,3
1.70967078,5.24876118,0.07166274,1
-81.32084656,22.27492523,-1.40689695,1
158.19833374,-137.80433655,6.63105774,3
-19.95501709,80.40354156,-0.17291604,1
-10.76915359,115.09593201,-0.45140111,3
92.00038910,17.92355347,3.85629749,1
149.50138855,-109.28629303,6.26651573,3
1.54828262,17.71115494,0.06489795,1
-191.12286377,-32.07973099,-8.01112652,3
70.93718719,94.52768707,26.13863373,1
10.69541836,55.19459534,0.44831032,1
108.72813416,-17.63755035,4.55745983,1
140.10125732,-24.96374702,5.87249851,3
-139.37242126,47.47830200,-5.84194994,3
-43.12164688,-25.36282539,-1.80749130,1
-107.31152344,24.03462791,-4.49808073,1
9.33654499,77.71870422,0.39135155,1
94.19649506,-68.76252747,3.94834995,1
25.80963707,31.28389931,3.08359551,1
-112.00318909,33.07257462,14.09550190,1
-86.93315887,-47.69345093,-1.64214301,1
67.50674438,-33.77430725,4.83137560,1
-62.38236237,-43.33846664,-2.61482549,1
-179.61656189,-64.17484283,-7.52882719,3
-56.03877640,-25.67176819,-2.34892726,1
-6.98987627,-84.40044403,6.36428452,1
80.67195129,-114.27401733,3.38145375,3
-95.70957947,-70.74003601,6.29211855,1
-40.51371765,-6.65831947,-1.69817722,1
-50.51999283,64.25382996,-2.11760116,1
-42.65287018,-89.91999054,-1.78784215,1
-57.49077988,131.61131287,-2.40978956,3
-4.54779243,-168.00880432,-0.19062558,3
66.82746124,93.80076599,11.23011780,1
-67.33002472,-175.78755188,-2.82221246,3
-27.07177544,41.38174438,28.15558624,1
111.72187805,108.32311249,4.68294525,3
58.08959198,77.71756744,34.54707336,2
-80.13607788,26.12622070,-1.35723591,1
41.67393875,31.34490585,1.74680924,1
37.93472290,23.58724976,1.59007573,1
114.69187164,-80.40209198,4.80743647,3
2.66816664,87.53668213,0.11183907,3
-68.95103455,73.06402588,28.25283432,1
-29.70791054,-31.73182106,-1.24523973,1
59.38385391,0.10188656,4.49089575,1
138.27191162,172.36643982,5.79582024,3
41.29245377,-76.97433472,1.73081911,1
-126.19551086,-34.04995728,-5.28962469,3
112.92094421,2.47024441,4.73320580,3
28.97720337,-76.40618134,1.21461165,1
190.13076782,-10.42076111,7.96954107,3
-12.10479355,-55.21388626,26.33136177,1
-37.47260284,-124.45584106,-1.57070541,3
177.44113159,36.33366776,7.43764162,3
-97.17008209,-205.24578857,-4.07299137,3
95.69682312,169.34036255,4.01123810,3
46.24280930,-11.76133156,3.58250380,1
-104.11854553,-18.98114586,16.98918915,1
-110.20796204,18.94537544,23.10295486,1
-61.91504669,-80.14971161,27.73136711,1
22.92940140,-52.33203125,31.28771591,1
170.98463440,155.09857178,7.16700935,3
0.85657501,62.42263794,0.03590426,1
70.26783752,-61.42794800,2.94535398,1
81.96331787,14.20973682,3.43558335,1
170.74639893,70.32467651,7.15702486,3
83.44378662,93.91211700,33.82424164,1
-127.97508240,77.37625885,-5.36421728,3
-100.71443176,-163.63526917,-4.22155666,3
122.71739197,-45.28997040,5.14383554,3
-8.14642525,-146.73454285,-0.34146628,3
79.98581696,-104.30561829,3.35269403,3
52.27257538,51.25904465,2.19106269,1
78.03721619,79.46697235,35.29911804,1
9.43194962,-41.60944366,0.39535061,1
-45.91873932,49.12842178,-1.92473459,1
-3.88061953,8.89335442,1.83909571,1
-69.05178833,151.47386169,-2.89438224,3
-154.49345398,56.65899277,-6.47576380,3
-100.40139771,-148.06286621,-4.20843554,3
177.07971191,-152.12266541,7.42249155,3
62.93562698,179.17138672,2.63801622,3
132.90892029,-118.37696075,5.57102394,3
-104.50148010,-52.46083450,-4.38029528,3
28.28941917,58.92181396,33.21388245,1
-125.00088501,-80.89180756,-5.23955011,3
63.79187775,-50.54889297,34.70200729,1
47.61627197,39.36231613,1.99588847,1
11.87350273,52.22842789,26.37860870,1
27.83567238,-115.04264832,1.16676295,3
51.82278442,41.11251450,2.17220926,1
2.38702893,81.86276245,7.98412895,1
31.72134972,-76.53210449,25.32165146,1
94.11486816,50.57280731,3.94492817,1
-52.53909683,-68.94866943,-2.20223427,1
44.31245422,-43.70796967,3.85916162,1
176.15083313,51.82992935,7.38355684,3
8.98052979,54.64923096,0.37642878,1
-50.68203735,42.41839981,-2.12439370,1
99.46083832,-12.35604668,4.16901064,1
26.68297768,132.65684509,1.11844635,3
60.05950165,16.68881607,4.51921654,1
-156.14280701,40.04288101,-6.54489803,3
-95.32933807,-73.29293823,6.58788681,1
194.99595642,-121.80383301,8.17347145,3
-73.71424866,56.70075989,27.23679161,1
-56.75230026,20.36696053,-2.37883544,1
1.97728050,-161.44879150,0.08287996,3
22.14707565,69.60369110,31.25492477,1
-1.01068425,64.87734222,-0.04236400,1
45.20735931,90.53458405,19.49430084,1
102.31084442,101.52106476,4.28847218,3
68.91854858,-7.20467663,2.88879728,1
-9.56270695,-72.07046509,27.53560638,1
44.16256332,-16.58435059,1.85112262,1
105.70426941,-156.49432373,4.43071127,3
49.59172440,86.64035034,13.94838905,1
-43.09674835,-57.62048721,30.22165298,1
16.80303955,-10.68721771,0.70431793,1
-73.09294891,62.19419861,11.72377014,1
91.24637604,2.82849026,5.82644892,1
45.04694366,-60.50338745,1.88819253,1
-27.21991158,-49.64276505,-1.14095259,1
130.36581421,159.41186523,5.46442699,3
-147.29966736,-78.70983124,-6.17422867,3
73.28040314,-7.12406063,3.07162929,1
-91.49813080,-71.29645538,-3.83524537,1
24.94929886,29.99757576,1.04577732,1
-97.74489594,120.27339172,-4.09708548,3
102.69220734,149.66653442,4.30445719,3
-24.95782852,144.14874268,-1.04613495,3
-82.01684570,14.72062111,-3.43782640,1
95.68419647,61.86832428,26.86605263,1
57.31721497,65.57899475,35.74510574,2
87.61702728,95.02333069,19.64906502,1
-152.76005554,132.55313110,-6.40310669,3
101.38089752,10.95213032,29.46741295,1
-61.01510239,-148.14553833,-2.55751514,3
96.72463226,49.73509979,36.08242035,1
-83.72447968,37.44859695,-3.50940418,1
-67.99873352,66.25968933,-2.85024238,1
67.89677429,-44.86696243,23.53919601,1
101.39512634,-30.23177528,34.57669830,1
-206.18276978,127.77062988,-8.64237976,3
-11.18700504,-64.77369690,-0.46891564,1
-88.23651886,19.59523201,-3.69853091,1
60.94253922,6.82944536,2.55447388,1
41.72115326,165.52468872,1.74878824,3
-56.80604935,-70.15057373,-0.37933213,1
-120.10484314,-128.67605591,-5.03432703,3
146.02006531,-153.78804016,6.12059259,3
105.97410583,-14.58873367,13.60247135,1
-70.09579468,121.37007904,-2.93814254,3
-62.58190155,122.39842987,-2.62318945,3
26.60716820,-55.01926422,3.11702538,1
86.47685242,-154.41555786,3.62477279,3
-6.40418720,-46.26913452,-0.26843852,1
29.53778458,-58.62637711,11.71443176,1
63.33121490,62.23443985,32.98120499,1
-62.27268982,-72.31640625,-2.61022902,1
126.88832855,-73.60705566,5.31866455,3
-116.02210999,63.11919785,-0.27351665,1
-30.97839928,-142.35061646,-1.29849362,3
60.52236557,-124.75548553,2.53686190,3
-107.52390289,28.12295914,-2.50522661,1
-37.84007263,20.02059937,-1.58610833,1
63.69546509,-57.88834000,4.67162180,1
-36.75588989,55.21105576,30.48743629,1
49.18795776,-47.81675339,2.06176758,1
181.76422119,3.29749823,7.61884928,3
96.87500000,-48.77643585,4.06062269,1
115.15247345,-59.00249481,5.91529036,1
-61.24380112,-13.23358822,-2.56710148,1
17.92885399,51.36889648,32.77960587,1
-62.40407944,56.80776978,-2.61573625,1
-33.08450317,71.55260468,25.47043419,1
-137.40553284,75.05503082,-5.75950527,3
-83.53849792,0.42291284,-3.50160861,1
-39.06707001,-80.56495667,28.68906593,1
-105.48511505,-148.97924805,-4.42152500,3
-32.68787766,18.63328552,0.63160771,1
89.64163208,42.42071533,5.75918436,1
51.31219482,-67.70013428,34.17890930,1
43.23606873,-53.85065460,3.81404400,1
-124.30836487,-156.89193726,-5.21052217,3
-52.76609421,-61.64040756,17.40201950,1
146.33673096,172.42306519,6.13386536,3
77.35093689,52.56568146,3.24224973,1
162.74598694,-4.26267195,6.82167816,3
99.45164490,22.30352020,33.84254837,1
27.19610977,-40.75986481,13.51962566,1
98.80654144,32.27720261,12.63686180,1
53.51328659,-83.60700226,2.24306870,3
31.23234749,-71.35354614,17.98635674,1
75.00293732,158.47158813,3.14383078,3
60.31926727,90.74153900,5.55222416,1
68.92272186,22.01861572,4.89072847,1
-90.36779022,127.00795746,-3.78786564,3
-12.54948425,109.50657654,-0.52602553,3
92.81381226,-50.65264511,34.21699905,1
70.03859711,-66.64752197,4.93750143,1
19.88636208,40.89597702,0.83355880,1
99.71834564,38.24394226,17.30671883,1
-163.98492432,130.93652344,-6.87360954,3
33.68674469,-40.05238724,1.41201711,1
96.80434418,16.36430359,4.05766106,1
131.59268188,-87.36671448,5.51585293,3
-45.97589874,32.03746796,-1.92713046,1
-8.31636524,133.29930115,-0.34858978,3
-97.70019531,-117.95412445,-4.09521151,3
66.13000488,93.71192169,14.06291580,1
31.25745583,81.99517059,1.31019056,1
131.48744202,-51.33286285,5.51144171,3
-14.63130283,81.31761932,14.85772133,1
50.87977982,102.60765076,2.13268209,3
50.48922729,65.44202423,32.24031830,1
-141.00234985,-20.96205902,-5.91026926,3
101.26238251,14.51949215,19.20515251,1
0.81510973,-6.99800968,0.03416623,1
-45.70532227,-188.04635620,-1.91578877,3
-100.74083710,-208.67077637,-4.22266293,3
-79.33262634,-40.98733139,-3.32531452,1
-101.99614716,47.50637436,-2.27352500,1
173.95834351,-31.67621231,7.29165602,3
58.87612915,-51.51925278,34.49595642,1
101.78178406,-38.73294067,36.29439545,1
-3.83739614,-80.47287750,-0.16084862,1
7.32789373,-125.49733734,0.30715686,3
-134.59172058,-114.90995789,-5.64156055,3
-7.66369104,171.40560913,-0.32123223,3
-97.43739319,43.98411560,27.94390488,1
-119.75468445,174.53701782,-5.01964998,3
-140.18946838,-173.33508301,-5.87619638,3
175.34779358,-37.59811401,7.34989643,3
-52.54468918,-60.54427338,8.09791756,1
70.97660065,-53.58527374,18.29083633,1
19.67593384,-129.76271057,0.82473862,3
-17.60257530,174.58389282,-0.73783165,3
-57.39720535,72.64296722,1.60954833,1
-45.73307037,43.26029205,0.08480388,1
20.24635124,86.65274048,11.79589367,1
-95.36247253,-58.79246140,2.48894262,1
66.13155365,-35.36041641,30.77031136,1
-84.09560394,70.61210632,8.55784702,1
-115.30198669,52.12597656,22.88340378,1
-141.43183899,167.12570190,-5.92827129,3
101.94365692,-21.88169289,4.27308083,1
-0.91350079,-49.64268494,1.96346593,1
-206.75794983,142.90049744,-8.66648865,3
187.73463440,-122.17381287,7.86910486,3
-96.34319305,-71.16954041,22.98447037,1
164.55354309,-59.26240921,6.89744329,3
87.07365417,-11.71264458,3.64978838,1
83.03159332,-50.81148911,33.80696869,1
-21.09778023,56.63478851,1.11741948,1
174.89761353,24.29598045,7.33102608,3
74.80401611,55.44579697,5.13724899,1
-108.09640503,70.42094421,-4.53098011,3
-73.27542877,38.86925507,27.25518608,1
-22.07788658,-108.92147827,-0.92541879,3
151.84231567,47.18991852,6.36463833,3
-43.72741318,105.38910675,-1.83288288,3
15.54426765,-181.26966858,0.65155524,3
-114.84108734,55.59840393,-0.85342354,1
-90.20823669,-82.72275543,-3.78117800,1
-124.73410797,157.97616577,-5.22836828,3
-93.72785950,-83.16397858,4.60066700,1
58.93803406,8.65253067,2.47045279,1
-12.16118526,-4.34622622,1.49200666,1
-3.51859426,55.97581482,-0.14748579,1
10.72039509,70.72175598,22.26918983,1
-31.15952682,-60.18795776,-1.30608582,1
-104.09804535,122.90254974,-4.36338472,3
39.89671707,88.97611237,33.70041275,1
-205.12048340,61.03857422,-8.59785175,3
49.20544052,-45.56756973,2.06250024,1
122.70330048,-135.02348328,5.14324427,3
-81.38639832,-75.46872711,-3.41140079,1
101.45462799,17.79696465,4.25258255,1
25.62349892,67.77854919,3.07579303,1
171.83212280,-134.26226807,7.20253372,3
19.33968544,5.09553862,2.81240034,1
-42.45572281,39.07254410,-1.77957845,1
-182.38163757,44.82705688,-7.64472771,3
17.02404976,169.97175598,0.71358168,3
48.95677185,91.03707886,8.12747860,1
44.22367859,136.17541504,1.85368407,3
-135.11837769,-197.12312317,-5.66363668,3
-67.83363342,-25.08794975,-0.84156561,1
-92.27371216,8.66767120,-3.86775446,1
9.96605015,-105.78556824,0.41773808,3
-138.82302856,-102.84574127,-5.81892061,3
84.14096069,6.98129368,3.52686143,1
22.56667900,85.04637146,21.25478745,1
-106.98950958,23.71182442,-4.48458290,1
11.13460827,66.46525574,28.00547218,1
-8.18406391,-122.34489441,-0.34304398,3
3.08696461,-15.59869766,2.13114977,1
136.62138367,206.99876404,5.72663593,3
157.63436890,127.53259277,6.60741901,3
-59.28349304,72.49952698,24.32253456,1
-9.24801731,-61.44017410,31.64046097,1
29.75242424,88.12489319,13.76490784,1
-50.47912216,-87.76988220,22.47977638,1
51.26222610,-39.06822968,4.15046883,1
165.42298889,17.13798523,6.93388653,3
96.66833496,54.93042374,28.84442902,1
-95.73732758,-58.95261765,12.01961517,1
14.33556366,47.26125336,5.89878321,1
27.48135376,87.87295532,28.79914474,1
10.89208698,54.51553345,2.45830989,1
95.38313293,141.05473328,3.99808931,3
141.89413452,80.73225403,5.94764948,3
54.67463684,74.23577881,2.29174805,1
-9.91530800,42.98670959,1.58614492,1
-104.37854004,-18.81253242,22.57328415,1
72.78353882,78.42784119,3.05080295,1
160.35076904,-46.00141907,6.72127914,3
-70.81122589,-187.00714111,-2.96813059,3
68.65518951,-2.70542455,2.87775803,1
18.01767731,-79.81018829,2.75698709,1
19.53412247,-45.50092316,0.81879449,1
-88.94825745,38.63677597,-3.72836423,1
-6.21046543,-16.62473869,-0.26031852,1
125.90557861,-175.14024353,5.27747154,3
-95.41887665,-61.62606430,14.23176575,1
88.54815674,97.16954041,16.50595093,1
-40.96465302,74.73761749,-1.71707869,1
200.67251587,-144.59950256,8.41141033,3
-133.93942261,-106.46295929,-5.61421824,3
119.31378174,-97.90964508,5.00116920,3
189.24789429,-129.17306519,7.93253469,3
200.69818115,-74.30287933,8.41248703,3
-91.64176941,-97.40774536,20.28314209,1
7.05665112,83.99176025,0.29578722,1
-56.96595764,36.59104919,27.93881416,1
-41.19458008,-68.20867157,28.59988976,1
11.35485649,-131.60087585,0.47595149,3
30.47325516,-69.80958557,30.43093872,1
75.63237000,74.64053345,3.17021418,1
-28.18616104,30.28572845,0.82030207,1
177.61497498,-112.17538452,7.44492817,3
-130.68769836,-103.50621796,-5.47791815,3
73.26403809,73.86664581,5.07269859,1
60.07154846,-112.88780212,2.51796532,3
-41.29373550,23.82135391,-1.73087239,1
138.17912292,106.10393524,5.79193020,3
-19.87913513,-177.98925781,-0.83325577,3
0.40437078,62.39127350,2.01870584,1
82.87876892,96.34973907,24.37396431,1
-110.71031952,-17.05781174,-4.64054537,3
59.47535324,-55.43284607,2.49297500,1
-94.18708801,19.66529465,-3.94795561,1
-38.40444565,-43.85984039,0.39199147,1
-22.54394722,-67.09687805,1.05680180,1
-42.89899445,-65.13660431,-1.79815888,1
-156.05532837,17.69945908,-6.54123163,3
-85.91599274,-96.67552185,-2.53799343,1
-120.13543701,52.60388947,-5.03560972,3
60.88929749,-69.66675568,32.87884521,1
78.23155212,-90.68160248,3.27916193,3
-152.99302673,-43.34016037,-6.41287184,3
-118.58871460,-171.10064697,-4.97077751,3
-163.12065125,-2.58625984,-6.83738279,3
-81.74703217,-72.57512665,-3.42651701,1
-64.09333038,-12.28190231,-0.68478668,1
