x,y,z,class
-31.46285439,-0.36752030,0.00000000,1
68.31503296,49.33863831,0.00000000,1
76.86844635,58.87847137,21.00000000,1
-76.30040741,-29.79155350,12.22974396,1
47.45054245,31.85508919,10.65906715,1
56.92919922,-117.65367126,0.00000000,3
30.36223793,-117.65367126,0.00000000,3
-25.12931633,-79.42598724,0.00000000,1
-77.97569275,-64.92900085,4.93359518,1
-67.92834473,-18.92656517,0.00000000,1
-50.14395905,-5.01016283,8.00000000,1
32.43938828,47.26871109,17.40002441,1
-30.38989258,15.83555794,21.00000000,1
117.65367126,-121.44895172,0.00000000,3
86.23021698,64.96733856,8.55049324,1
19.75485229,54.96143341,7.18028688,1
26.49285126,-0.68663836,20.20650482,1
70.62533569,64.77639771,14.45300865,1
97.38652802,73.08215332,17.63429642,1
-1.53351939,-35.59000397,19.56133652,1
-82.80543518,-55.08268356,9.14627266,1
56.49833679,25.98832512,0.00000000,1
43.20061111,2.06974053,7.00606012,1
7.49918938,-52.61000061,17.18688011,2
57.91720581,43.23738861,8.00000000,1
-25.93155289,-83.04198456,0.09857137,1
90.27765656,77.12044525,20.06420517,1
-10.83798885,-55.63311768,7.23379421,1
-62.60823822,-9.82611847,14.72406960,1
75.90559387,-91.08671570,0.00000000,3
-8.17971611,-61.13092041,14.85048294,1
-77.30335236,-12.52594662,18.95167542,1
40.42831421,68.70954132,14.01300812,1
-76.36299896,-37.34474945,18.10290909,1
-23.25607491,-83.36087799,1.58500731,1
-36.22666550,7.08629560,21.00000000,1
-75.50674438,-46.99636459,13.17894173,1
12.31013107,50.01060104,18.91490936,1
42.10947800,55.45772934,7.70348358,1
54.55455399,78.10366821,5.69462872,1
-70.02674866,-5.67074251,0.56588894,1
-29.59564972,22.14273453,7.32584286,1
14.25865555,-24.43395233,0.00000000,1
-14.99758816,-78.82499695,20.16704559,1
77.40754700,53.50777054,15.38154221,1
-3.79527974,-7.59055948,0.00000000,3
22.46174240,-26.77250290,20.95037651,1
-64.85327911,-66.44925690,12.07367325,1
33.91525650,41.95450211,7.99064636,1
10.81951046,25.91956711,8.00000000,1
-49.33960724,-78.76499176,21.00000000,1
36.76076508,53.03572083,11.12209225,1
-72.16423035,-34.99846268,7.16450214,1
91.51692963,67.91179657,14.64352226,1
10.81867599,28.70622826,8.00000000,1
-20.34435654,-66.78488922,3.64104915,1
-70.78973389,-32.62301254,1.63544929,1
91.17665863,77.33490753,11.97217941,1
71.47979736,55.78096008,21.00000000,1
-29.62065697,-71.08357239,3.02832937,1
-74.24930573,-54.12415695,17.98802376,1
3.45896649,22.23101044,7.40459061,1
25.04682732,-25.22867203,3.08219337,1
62.43605804,57.12723160,20.39691544,1
-32.53895569,-6.83731365,0.25000000,1
22.41749763,46.07912827,16.83260536,1
-47.18315506,-84.90576172,2.94714403,1
106.26783752,60.72447586,0.00000000,3
-51.64659119,-74.15714264,18.35629082,1
87.90364075,71.79720306,21.00000000,1
56.59631348,22.21327400,8.31685257,1
73.83850098,82.41804504,15.55235291,1
-75.90559387,64.51975250,0.00000000,3
90.31365967,67.40321350,16.46642685,1
30.09356308,-15.56693554,0.09349813,1
-76.77881622,-34.15559387,20.71241570,1
55.07694244,61.78682709,16.50906181,1
81.33087158,59.18284988,15.01195240,1
-26.56695938,30.36223793,0.00000000,3
41.90430069,22.67085457,1.30462170,1
45.35438156,57.16181564,0.42123938,1
-30.64797783,1.63990116,21.00000000,1
13.99848461,-44.43191910,20.48726463,2
-76.13274384,-43.41339111,18.16143990,1
46.66026306,7.27212906,13.53658867,1
-27.77620125,-6.96707201,1.73736715,1
-38.27985382,-76.65380096,0.00000000,1
-87.29143524,-72.11031342,0.00000000,3
37.95279694,37.95279694,0.00000000,3
-12.12084961,25.72200966,0.00000000,1
-84.26819611,-50.15377045,10.34667015,1
-24.85486221,25.29541588,11.00581169,1
-71.08640289,-19.65834427,9.63138962,1
56.07772446,72.12737274,21.00000000,1
20.60323143,6.17731714,5.58956718,1
8.78637505,28.17347717,12.13637352,1
-4.50738907,-48.64043808,8.00000000,1
69.71331787,76.56173706,7.02587032,1
68.77093506,52.71029282,21.00000000,1
47.87167358,28.61785698,21.00000000,1
-68.31503296,-106.26783752,0.00000000,3
41.74807739,-15.18111897,0.00000000,3
22.77167892,30.36223793,0.00000000,3
-37.95279694,87.29143524,0.00000000,3
-5.43819904,-57.22249603,13.43565941,1
-102.47255707,53.13391876,0.00000000,3
-20.54251480,24.19806290,21.00000000,1
-45.01742554,-84.07647705,20.91360855,1
65.88434601,36.17997742,14.64596367,1
-43.63920975,-5.73177052,4.50652075,1
-41.07421875,-77.60861206,0.00000000,1
53.13391876,117.65367126,0.00000000,3
5.47434330,44.25924301,0.15037282,1
54.37819672,25.58758545,20.99894333,1
76.45541382,93.96087646,11.76900673,1
-9.20444489,-61.80677795,20.69742393,1
58.75028610,47.36528397,1.54453337,1
71.42695618,92.89288330,21.00000000,1
-2.17215872,-66.15871429,11.69423580,1
-21.02085686,19.49487877,0.00000000,1
44.97317123,39.10578537,1.15165794,1
3.17488194,-58.11820221,17.73087502,1
46.27724075,58.17794037,2.50037861,1
-77.03030396,-12.18615818,12.98525238,1
51.26766205,40.16878891,1.79476643,1
-23.56619835,13.58617306,13.12759590,1
-26.06926727,-4.17946434,0.00000000,1
94.88199615,-102.47255707,0.00000000,3
65.14203644,86.43934631,18.69647598,1
-72.44825745,-57.76342010,9.64745426,1
36.16540909,51.28946304,0.00000000,1
-72.33873749,-71.90537262,3.66797447,1
-22.09871864,4.22990656,6.49989223,1
23.55176544,-27.43908691,19.35317802,1
-60.72447586,91.08671570,0.00000000,3
71.56433105,97.46562958,17.88175583,1
-98.67727661,7.59055948,0.00000000,3
-33.90941238,14.72567272,0.00000000,1
52.04304886,37.05707169,11.22238445,1
67.92665863,39.78863144,20.26042366,1
-34.24332428,-85.66210938,14.50043106,1
24.19442177,-11.65605164,13.73315239,1
-16.56821632,17.33470154,8.00000000,1
-5.17396069,-57.32545090,8.00000000,1
69.93839264,91.88032532,21.00000000,1
24.78367996,2.19891596,0.00000000,1
-58.47125244,-6.90106297,15.38897514,1
-72.64931488,-20.37842751,19.05544662,1
-43.56563187,-1.66161251,18.06662369,1
-68.89350891,-74.69427490,20.23813248,1
46.15108490,39.90636444,5.69580078,1
2.14702678,-21.39428711,2.32343388,1
-35.34909058,11.12491131,0.00000000,1
90.88138580,69.38281250,0.00428303,1
53.13391876,-7.59055948,0.00000000,3
-76.66571808,-66.82679749,4.68443489,1
63.00608063,35.03485489,20.99873543,1
-29.09685135,22.47444153,8.18707657,1
13.92838001,-40.36065292,0.21217346,1
96.19470215,74.72247314,13.88222504,1
-53.13391876,11.38583946,0.00000000,3
33.33949280,50.09361267,0.00000000,1
10.30620193,48.04133606,20.53273964,1
84.68489838,63.42596436,14.75043869,1
106.26783752,26.56695938,0.00000000,3
12.29590988,45.73987961,21.00000000,1
-7.59055948,98.67727661,0.00000000,3
-81.73137665,-19.46548271,19.00838470,1
-4.23254728,-25.51457405,8.00000000,1
-21.42062187,15.60239029,13.19997978,1
46.63252258,10.45863724,20.99740982,1
-70.54197693,-60.11946869,21.00000000,1
-36.05061722,17.85010147,8.04613018,1
-26.78636360,5.08547735,0.00000000,1
20.60332298,-8.50410938,4.80006933,1
57.96481705,76.26596832,0.00000000,1
19.62351990,-8.79055977,5.61324644,1
-11.57673550,24.04434776,19.54458427,1
-22.82725525,-67.15145874,7.22331858,1
-27.85555458,-1.46540737,10.01881886,1
-36.92583847,-76.13504791,8.00000000,1
-16.56002808,-62.52508163,6.80371761,1
4.70741367,-26.07949638,12.83853531,1
-40.89711380,-74.08982849,0.00000000,1
94.66220856,69.25529480,15.35588837,1
28.42119980,60.72465897,14.34344196,1
54.51066971,41.44359589,0.99977875,1
-6.49454689,-47.42102432,4.80666447,1
-39.76030731,13.79402447,20.95637894,1
-12.27965546,29.88710022,0.00000000,1
-15.84092617,-62.57675934,8.00000000,1
-91.08671570,83.49615479,0.00000000,3
-0.80472940,-58.70739746,20.99999619,1
17.83350182,-17.95815659,8.00000000,1
61.51344299,53.61475372,20.38308144,1
-78.28057098,-28.31150055,21.00000000,1
-53.13391876,37.95279694,0.00000000,3
-60.72447586,-53.13391876,0.00000000,3
61.90383911,30.19436646,17.08395767,1
-70.91504669,-47.13653946,1.46515822,1
53.09513092,16.94843674,16.31536484,1
-0.76303363,-30.04010010,21.00000000,1
-60.72447586,-37.95279694,0.00000000,3
61.91199493,57.20470428,6.46960306,1
-16.84559059,-64.59779358,0.00000000,1
-22.77167892,-98.67727661,0.00000000,3
51.17646790,58.66134262,2.12302852,1
-26.41526031,21.68771362,21.00000000,1
22.04927254,49.97900391,0.00000000,1
-33.51619339,-5.82365465,1.60572481,1
-79.89188385,-23.65418816,21.00000000,1
68.14347076,60.38504028,21.00000000,1
-74.41246796,-53.74263763,11.30856609,1
13.91730022,-29.43506622,0.00000000,1
-54.65222931,-3.23940945,21.00000000,1
-83.92598724,-51.48202515,7.07578135,1
-70.27740479,-8.54820728,0.00000000,1
-83.32212830,-53.54030609,19.31312370,1
-15.58258343,-79.50485992,2.73925972,1
-12.82848930,-67.22849274,11.66153145,1
31.73037720,-15.17840862,14.06894970,1
62.87657547,51.20627975,16.22353172,1
-68.72201538,-16.16152954,13.64496231,1
-14.74041176,-68.79695129,0.00000000,1
-79.15621185,-61.75333023,20.61295128,1
7.59055948,-7.59055948,0.00000000,3
60.47297287,65.67425537,3.61372185,1
-32.43633270,-82.46358490,21.00000000,1
-31.74928665,20.71053696,10.28807449,1
20.23035049,54.92230606,20.25796890,1
8.34080696,38.97332001,21.00000000,1
-68.31503296,-79.70087433,0.00000000,3
53.09548187,27.98424721,20.99995995,1
-46.74411392,-82.05393982,0.00000000,1
27.48459625,14.04183006,0.50816417,1
40.99004364,-1.25436449,7.99387836,1
46.86050797,24.43086624,14.01864052,1
-55.03458023,-73.41949463,0.00000000,1
34.15751648,-102.47255707,0.00000000,3
64.51975250,7.59055948,0.00000000,3
-14.79883575,-67.91068268,9.29231548,1
-6.57661247,-47.72598267,6.29056549,1
56.58953094,63.15931320,0.05343666,1
-65.23161316,-77.77732849,11.39881516,1
-46.85342407,-70.42107391,5.22220516,1
-41.74807739,72.11031342,0.00000000,3
62.97471237,48.81624985,14.96557617,1
-11.38583946,91.08671570,0.00000000,3
33.71508789,15.14205837,1.60859191,1
-45.03580093,-76.77575684,0.00000000,1
-52.62574387,-73.80462646,11.96651745,1
20.33580589,-18.50904083,9.75565720,1
-36.27569199,-6.49269152,4.73889494,1
-24.81110382,25.31988144,1.61131442,1
74.33105469,67.89715576,12.44466972,1
-80.12028503,-39.77083969,0.00000000,1
-11.38583946,60.72447586,0.00000000,3
64.84374237,83.09805298,21.00000000,1
35.06301498,46.65692902,17.63669205,1
47.84675980,62.32015228,0.00000000,1
5.10099077,-30.64405823,0.00000000,1
17.33466339,-21.34576607,9.93089581,1
51.25324249,33.04830551,21.00000000,1
-40.41567993,-85.71154785,17.74570084,1
13.62810421,39.44731140,0.00000000,1
39.92722321,8.09109783,0.00000000,1
72.72238159,57.96272659,0.00000000,1
-68.86221313,-4.14395285,11.56842041,1
56.37070847,43.68490219,5.61645889,1
-25.17547989,-81.85130310,21.00000000,1
-15.18111897,-72.11031342,0.00000000,1
-83.07743835,-54.29516602,12.47144318,1
-58.17653656,-65.05408478,3.07095218,1
19.62265968,-33.36595917,18.58435059,1
43.56369400,26.00001717,8.00000000,1
-22.55166054,-83.09587860,7.02201653,1
23.51906204,47.18982315,13.56083298,1
-24.89584923,9.77088833,11.85860443,1
43.01380157,31.09541130,4.01229668,1
44.56087112,18.78724861,15.14398575,1
74.21331787,83.26564026,1.04636419,1
0.90130043,34.27093506,0.00000000,1
49.21995926,31.75724411,21.00000000,1
30.91891861,-16.39862633,12.90384674,1
89.11811066,77.08023071,16.21519279,1
1.62619960,-60.44700623,6.12274456,1
-13.44628620,-60.66893768,1.80264354,1
-58.98572922,2.57328653,19.55509377,1
15.67811394,-40.35727692,22.82610321,2
64.95440674,70.83560181,8.98122311,1
-70.41215515,-73.75009918,4.66060972,1
-15.45900440,-79.42637634,17.72990990,1
-52.79244995,6.71657181,9.52530098,1
-83.51903534,-52.90182877,15.48931122,1
64.77540588,83.61782837,0.00023381,1
-62.81824493,-61.05047607,4.39495230,1
57.01414490,61.85293579,1.11344445,1
113.85839844,-91.08671570,0.00000000,3
66.05317688,38.20036697,0.16201423,1
-72.60801697,-57.48035812,10.98273468,1
-34.15751648,-79.70087433,0.00000000,1
2.13277793,26.42737389,19.52105713,1
59.78266144,40.76607895,12.59556580,1
91.08671570,-11.38583946,0.00000000,3
-42.53000259,0.65610027,21.00000000,1
-11.38583946,83.49615479,0.00000000,3
52.02802277,57.82342148,0.91930771,1
-72.23899841,-40.75548553,0.25000000,1
65.08030701,80.87242889,21.00000000,1
49.69940186,14.50346661,20.98340034,1
-55.86609268,-72.33126831,12.46012878,1
-69.61765289,-51.68548584,2.95285487,1
11.67290688,-23.80415154,11.14870930,1
-85.13449097,-45.83850479,7.54790306,1
43.21945953,26.82139969,8.00000000,1
95.69714355,75.18855286,6.59379435,1
12.11849880,25.96343613,0.00000000,1
-78.30687714,-58.24574661,0.00000000,1
40.02116013,5.87759781,0.00000000,1
-30.36223793,-91.08671570,0.00000000,3
-53.22997665,6.42560959,2.28735447,1
-94.88199615,0.00000000,0.00000000,3
40.36054611,19.75142670,7.14275551,1
-26.61148071,-0.00496845,14.47858524,1
98.67727661,64.51975250,0.00000000,3
70.87898254,58.62547684,0.00000000,1
48.50124359,16.06607628,20.99828720,1
70.07359314,47.20284271,0.00000000,1
3.06626320,-58.28153610,12.94295502,1
66.90726471,53.69238281,21.00000000,1
-79.10707092,-55.35257721,21.00000000,1
60.33700562,55.84075928,3.56301999,1
37.95279694,18.97639847,0.00000000,3
60.53819275,82.37505341,10.16132069,1
-11.02801704,-74.59492493,20.89042664,1
16.49027252,36.20134354,7.59455156,1
-46.74850082,-75.56214905,14.72338486,1
35.42534637,65.38250732,6.84241438,1
-57.16641235,-72.00528717,11.30049801,1
48.00595093,9.29567909,5.61737394,1
36.79884338,-7.55679893,7.82298231,1
-57.41593552,-10.26704597,0.00000000,1
69.46643066,41.56646347,15.80836678,1
-3.89365983,-52.67350006,14.40648651,1
88.85243988,70.32868958,0.00000000,1
-7.69905090,34.28787994,21.00000000,1
24.40218544,44.57681656,8.00000000,1
68.37313080,92.64135742,4.13271618,1
23.51456833,54.20396423,0.00000000,1
-52.18186951,-3.64346790,8.00000000,1
64.39651489,33.94267273,18.32284546,1
54.09323883,69.79130554,21.00000000,1
42.17610168,0.52914858,3.58080339,1
-8.19152641,-56.82498932,8.00000000,1
0.85066754,-52.92169189,20.99999619,1
83.24349976,68.28107452,21.00000000,1
-1.05758512,-43.00801468,8.00000000,1
-34.15751648,53.13391876,0.00000000,3
68.31503296,-49.33863831,0.00000000,3
-20.09553528,-66.08435059,5.92837143,1
-73.65513611,-70.20129395,20.11290550,1
89.17475891,66.87162781,2.75464082,1
64.51975250,-91.08671570,0.00000000,3
-37.69542694,-0.55265826,8.00000000,1
15.18111897,-110.06311798,0.00000000,3
54.24966049,61.27663422,8.10927868,1
11.12214756,36.76789474,8.00000000,1
41.67762375,21.54726601,1.82360864,1
117.65367126,0.00000000,0.00000000,3
58.62003708,54.35433960,1.95848060,1
-121.44895172,49.33863831,0.00000000,3
37.45365143,-6.57214451,15.24637985,1
8.51399994,-51.55246735,19.09090996,2
-3.23797393,-32.81640244,8.00000000,1
-64.30759430,-72.72922516,21.00000000,1
15.87991714,-34.23549271,21.74143791,2
-67.19573212,-63.07922363,0.00000000,1
38.44631195,50.15829468,8.00000000,1
11.91429901,37.84192657,20.29396629,1
-26.53236961,4.00245237,11.55875301,1
19.66889572,-10.92491341,4.21907043,1
-73.48583221,-24.40632057,10.72997284,1
63.50974655,58.50209808,19.77087784,1
-63.40510178,-9.32678223,9.50796127,1
-46.81182480,-4.65964317,0.00000000,1
-36.52800751,-85.77233124,12.92352390,1
41.17075348,46.96981049,0.68744993,1
47.81336212,36.46366501,16.23862457,1
79.52455139,56.69118500,15.61249733,1
54.98347473,19.78799820,9.77821064,1
33.92304230,41.97675323,4.74734783,1
19.32957840,54.67861938,16.38879395,1
62.21323776,49.69142532,18.07971764,1
38.17725754,-5.48403549,6.12801838,1
8.84809685,29.81418037,13.20952415,1
66.58340454,88.61578369,7.60969639,1
-51.75168228,-69.79512787,6.56495857,1
-76.34750366,-11.35821247,16.86188698,1
-106.26783752,-79.70087433,0.00000000,3
62.96952820,48.74375916,16.58531189,1
37.36901474,-6.69941425,18.90527725,1
-64.51975250,22.77167892,0.00000000,3
-87.29143524,68.31503296,0.00000000,3
-61.63568115,-6.34331131,21.00000000,1
22.96453285,-2.85969448,8.00000000,1
2.73397279,-57.16125870,0.20158568,1
-62.90211487,-0.00647926,11.91524029,1
-65.79344177,-1.92924881,17.62292480,1
30.99615288,-16.28248978,5.95474386,1
40.85680389,13.38089371,13.66680813,1
59.50226593,81.57695770,17.65128136,1
16.27784920,-41.53164291,10.90788460,2
-64.51975250,60.72447586,0.00000000,3
77.88507843,55.53507614,0.30796582,1
11.21805286,-31.61724091,0.00000000,1
41.81756210,67.60029602,20.99981499,1
27.46367836,42.71236038,2.85576463,1
-40.43840408,0.04986310,21.00000000,1
-71.54325867,-51.66315460,0.00000000,1
53.38416672,77.32534790,8.73814011,1
28.68386269,-19.75954819,6.68045521,1
-10.43962288,34.88172913,6.22999334,1
-67.96411133,-73.40495300,0.00000000,1
25.73574257,58.93880081,13.14590454,1
117.65367126,-18.97639847,0.00000000,3
-72.03968048,-42.51491547,6.60965157,1
41.62042236,22.77018738,6.97694016,1
4.17063999,-48.35778427,21.01236916,1
-117.65367126,-75.90559387,0.00000000,3
19.05690575,-28.83951569,0.00000000,1
75.90559387,-34.15751648,0.00000000,3
78.56109619,70.25584412,0.26266894,1
42.68895721,1.30035007,11.53575134,1
6.23960781,-54.54191589,17.60424042,2
-58.95957565,-81.25016022,16.45942307,1
61.49224472,66.82295227,15.75588608,1
44.25066376,58.39072418,8.00000000,1
-23.64624023,13.30647373,21.00000000,1
-15.77134132,18.72436905,0.00000000,1
1.62955225,-26.45756912,20.78100395,1
46.58709717,24.95435905,11.17347908,1
-84.50454712,-48.98052979,1.38226366,1
94.42388916,76.16674805,16.36054993,1
-20.07007027,-65.40207672,4.47613382,1
65.89783478,71.95216370,7.03607082,1
-37.47193527,-85.78467560,9.72844124,1
36.03237152,15.97327709,8.00000000,1
-12.32716465,-77.14583588,6.95709658,1
-22.18880081,-73.57971954,12.21778297,1
-66.57157135,-2.47406483,1.43055034,1
62.28398514,57.52734756,15.49483776,1
-4.13820982,-25.04782486,8.00000000,1
41.25516891,-0.85568643,11.45800209,1
-2.46922636,-52.47179031,21.00000000,1
62.34616089,83.78034210,12.44181633,1
57.12710190,76.38609314,0.00000000,1
-69.31723785,-62.48120499,13.90214920,1
-117.65367126,87.29143524,0.00000000,3
-20.06375694,-66.12680054,5.64171076,1
90.16824341,76.75809479,20.52979469,1
47.28585434,8.21284676,4.94457769,1
49.33863831,79.70087433,0.00000000,3
-1.69143367,-43.75391388,16.38395309,1
-98.67727661,-15.18111897,0.00000000,3
-13.50963974,29.21732521,21.00000000,1
51.53140640,61.30489731,8.00000000,1
35.19513702,4.02990723,0.00000000,1
0.73876113,-51.89414597,20.99999809,1
-20.94441223,9.67581463,0.00000000,1
-35.17621613,-81.20985413,21.00000000,1
-75.05529785,-27.24457169,21.00000000,1
-28.89427948,18.60356140,21.00000000,1
-66.59270477,-16.57861900,0.00000000,1
-26.46138382,-6.89623594,1.26758885,1
-50.35080338,-84.21929932,15.81497002,1
121.44895172,113.85839844,0.00000000,3
60.72560501,28.42261696,8.39628410,1
-85.67770386,-34.48321152,13.53945255,1
32.39574814,47.10585403,15.15520859,1
-28.34865570,22.97200012,2.44328308,1
-19.93294334,-77.03903961,21.00000000,1
-41.74807739,110.06311798,0.00000000,3
-14.38886929,32.25542831,17.57081413,1
55.14906311,31.74186707,0.00000000,1
-36.44577789,-76.89968872,17.54568863,1
102.47255707,-102.47255707,0.00000000,3
-2.99875522,-22.47749901,7.34067917,1
87.57270050,75.55223846,20.82202911,1
-31.29083061,4.46110630,21.00000000,1
-21.09171104,-82.49317932,5.12516212,1
72.11031342,11.38583946,0.00000000,3
32.60273361,46.38162231,17.28503418,1
-10.84989357,-66.49282074,0.00000000,1
3.68476105,44.27462387,2.32146692,1
-39.68270493,4.23322964,21.00000000,1
1.24701691,-32.68076324,0.00000000,1
85.67212677,69.48486328,0.00000000,1
-67.02880096,-22.60261726,2.58340693,1
18.87447166,44.34952164,20.27747536,1
-36.84112549,-6.45225096,5.23648214,1
68.96145630,40.80712891,4.85507917,1
65.21597290,53.53940964,0.00000000,1
56.92919922,56.92919922,0.00000000,3
68.31503296,110.06311798,0.00000000,3
13.32803249,29.16437340,0.98769987,1
38.04888916,55.02490997,9.06593132,1
-22.55418205,18.63459015,0.00000000,1
-54.08004761,-10.15279961,2.95348310,1
48.37097931,62.94286728,15.07039070,1
8.10057163,-26.27942467,18.53751945,1
-34.14214706,-73.08868408,0.00000000,1
9.12146568,-19.46921539,4.87347841,1
13.97570610,39.18245316,0.00000000,1
64.58259583,75.62857056,21.00000000,1
37.15782547,60.85154724,21.00000000,1
-44.66933823,-85.30678558,16.52863312,1
71.71257019,44.94405746,4.26455021,1
-57.61063004,-9.23641300,0.00000000,1
-42.29261398,-0.54057682,15.89919472,1
-29.03145409,22.51793098,8.83622360,1
-72.02587128,-42.51392365,4.93664455,1
61.26681519,54.68767929,12.39969349,1
-43.45988083,12.92284775,18.60867691,1
-26.31937790,3.96215200,19.35444069,1
60.72447586,-41.74807739,0.00000000,3
-14.00464249,21.21793175,0.00000000,1
-59.24643326,-64.25317383,6.62468243,1
5.81208038,-54.15256500,9.65322399,1
-82.42223358,-56.13142395,6.45036411,1
-22.95262718,15.14303970,11.71495628,1
-56.60398865,-67.32643890,7.39607525,1
64.35708618,46.91633224,21.00000000,1
-70.78226471,-18.57812500,20.73715210,1
38.18957138,9.00366497,0.00000000,1
16.19151878,-19.63124466,0.00000000,1
-69.01989746,-4.29666233,19.57195663,1
-21.08572769,13.20595932,0.00000000,1
-56.92919922,106.26783752,0.00000000,3
-34.34611893,8.77192307,0.00000000,1
-17.65506172,-64.80067444,6.04159451,1
-79.70087433,83.49615479,0.00000000,3
2.78674698,43.67742920,17.92751694,1
-0.27694067,-63.30881500,4.00978661,1
12.69377899,47.51274872,0.00000000,1
22.40635300,56.72471619,9.26000977,1
40.27080917,20.67362404,4.00436115,1
48.94671631,36.80723572,11.41145134,1
44.32179260,38.62323761,5.19119549,1
-26.32671928,-68.99976349,5.79882240,1
-3.34538245,-36.25866699,8.00000000,1
51.29619980,14.24333096,2.79112530,1
32.85187531,-4.64336777,20.99802780,1
54.03040314,18.35483551,6.88419771,1
27.65420151,-2.59052157,0.00000000,1
38.78764725,-4.56617451,2.02301598,1
-2.90370107,-52.57298660,16.19251633,1
75.94529724,86.15775299,2.71498013,1
26.21965790,47.67144394,14.44928360,1
-10.85064125,34.60839844,3.90157080,1
46.50307846,72.74933624,17.31030083,1
8.39688492,-51.53047943,16.84329033,2
-18.97639847,121.44895172,0.00000000,3
74.06272888,50.29156494,20.84982300,1
55.48119736,78.71989441,2.26674747,1
-94.88199615,-121.44895172,0.00000000,3
-67.24468994,-22.99799156,1.20024931,1
-23.79663277,-75.47417450,21.00000000,1
40.00204086,49.48382568,0.08052540,1
76.61773682,87.71705627,11.69042778,1
-48.29753113,9.70574951,5.69203949,1
10.30962181,-31.74464417,21.08066559,1
-78.05181122,-53.19992447,21.00000000,1
-57.65649033,-0.06775379,21.00000000,1
-51.26224518,-7.75997353,0.19536212,1
-53.27436447,6.39609432,8.49463558,1
94.88199615,30.36223793,0.00000000,3
93.64963531,68.79624939,16.01004982,1
37.95279694,26.56695938,0.00000000,3
